name,U1_index,U2_index,Bridge_atom1,Bridge_atom2,smiles,delta_E,COS2,E_0,E_10,E_20,E_30,E_40,E_50,E_60,E_70,E_80,E_90,E_100,E_110,E_120,E_130,E_140,E_150,E_160,E_170,E_180,dihes_1,dihes_2,dihes_3,dihes_4,ori_ang,new_name,new_cos2
289,1,43,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)Oc3c([H])c4c(c([H])c32)OC(=O)/C4=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c([H])c([H])c32)c([H])c([H])c1[H],4.40507106,0.861012937,4.34232076,4.00974417,3.18771524,2.50373697,2.21508559,2.35941128,2.85513865,3.50774177,4.10386962,4.40507106,4.23564525,3.5767671,2.59158739,1.54365738,0.69652833,0.17570084,0,0.05647527,0.11922557,41,2,3,4,-1.5735,326,0.847105821
4915,22,100,14,15,[H]c1nc([H])c([H])c2c1/C(=C1\C(=O)N(C([H])([H])[H])c3c([H])c(-c4c(F)c(F)c([H])c(F)c4F)nc([H])c31)C(=O)N2C([H])([H])[H],2.64806266,0.501600255,2.64806266,2.20881056,1.26755606,0.46435222,0.05647527,0.08785042,0.47062725,1.0040048,1.45580696,1.65660792,1.53110732,1.12323037,0.58985282,0.14432569,0,0.27610132,0.99772977,1.97663445,2.64178763,13,14,15,16,-1.0074,6006,0.501292947
215,1,10,5,6,[H]c1nc([H])c([H])c([H])c1-c1sc([H])c(C#N)c1[H],2.37196134,0.732650111,0.51455246,0.40160192,0.14432569,0,0.09412545,0.45180216,1.01027983,1.6315078,2.13978523,2.37196134,2.22136062,1.75073337,1.13578043,0.5647527,0.16942581,0.00627503,0.08785042,0.30120144,0.4392521,2,3,4,10,-1.0004,254,0.732803078
242,1,23,5,6,[H]c1nc([H])c([H])c([H])c1-c1sc2c(c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)N(C([H])([H])[H])c2c1sc([H])c2[H],3.56421704,0.792350935,0.33885162,0.24472617,0.04392521,0,0.2510012,0.80947887,1.60013265,2.46608679,3.20654033,3.56421704,3.3885162,2.77983829,1.97663445,1.22363085,0.67142821,0.40160192,0.40787695,0.59612785,0.73417851,2,3,4,8,-0.9813,281,0.795671367
163,0,146,2,3,[H]c1nc(-c2sc3c(-c4c([H])c([H])c(SC([H])([H])[H])c([H])c4[H])c4c([H])c([H])sc4c(-c4c([H])c([H])c(SC([H])([H])[H])c([H])c4[H])c3c2[H])c([H])nc1[H],6.63898174,0.941795339,0,0.10667551,0.43297707,1.02910492,1.89505906,2.99318931,4.19799507,5.34005053,6.22482976,6.63898174,6.45073084,5.7102773,4.67489735,3.58931716,2.60413745,1.81348367,1.255006,0.92242941,0.80320384,2,3,4,15,-0.9473,160,0.944610873
13647,88,163,11,12,[H]c1c([H])sc2c1[Si](C([H])([H])[H])(C([H])([H])[H])c1c-2sc(-c2sc([H])c3c(F)c(C(=O)C([H])([H])[H])sc23)c1[H],2.5727623,0.802112851,0.04392521,0.01882509,0,0.08785042,0.35767671,0.79692881,1.35540648,1.92015918,2.37196134,2.5727623,2.42216158,1.98290948,1.40560672,0.84712905,0.40787695,0.16315078,0.13805066,0.26982629,0.38905186,24,11,12,13,-0.9165,17379,0.802749591
175,0,156,2,3,[H]c1nc(C2=C3C(=C([H])C2=O)c2c([H])c([H])c([H])c4c([H])c([H])c([H])c3c24)c([H])nc1[H],9.73884656,0.952980937,0,0.13177563,0.54592761,1.26755606,2.30293601,3.63324237,5.18944981,6.7770324,8.01321331,8.43364032,8.12616385,7.48611079,6.78958246,6.24365485,6.0240288,6.25620491,7.00293348,8.23283936,9.73884656,2,3,4,9,-0.6628,172,0.956092332
253,1,28,2,3,[H]c1nc(-c2nc3c(=O)n(C([H])([H])[H])c(=O)c4nc([H])sc4c3s2)c([H])c([H])c1[H],10.77422651,0.971169234,0,0.22590108,0.90360432,2.00173457,3.4512665,5.12042448,6.85860779,8.46501547,9.74512159,10.5420504,10.77422651,10.51067525,9.96474764,9.37489482,8.87916745,8.56541595,8.42109026,8.38971511,8.37089002,10,11,12,17,-0.5981,292,0.973253082
4825,21,161,14,15,[H]c1c([H])nc2c(c1[H])/C(=C1\C(=O)N(C([H])([H])[H])c3nc(-c4c([H])c([H])c([H])n4[H])c([H])c([H])c31)C(=O)N2C([H])([H])[H],11.87863179,0.964405123,0,0.16942581,0.72162845,1.66288295,3.00573937,4.7062725,6.68290695,8.76621691,10.667551,11.87863179,11.43310466,9.98357273,8.35206493,6.83350767,5.56595161,4.62469711,4.0160192,3.72109279,3.6395174,20,14,15,16,-0.5907,5875,0.966757318
238,1,21,5,6,[H]c1nc([H])c([H])c([H])c1-c1nc2c(c([H])c1[H])/C(=C1\C(=O)N(C([H])([H])[H])c3nc([H])c([H])c([H])c31)C(=O)N2C([H])([H])[H],5.13924957,0.867576241,0.08785042,0.04392521,0,0.16315078,0.66515318,1.52483229,2.64178763,3.80266818,4.73764765,5.13924957,4.87569831,4.04739435,2.95553913,1.90133409,1.0667551,0.5647527,0.38905186,0.43297707,0.49572737,21,14,15,16,-0.579,277,0.86915903
167,0,150,2,3,[H]c1nc(-c2c(F)c(F)c([H])c3nc(C([H])([H])[H])c(OC([H])([H])[H])nc23)c([H])nc1[H],7.0280336,0.355121905,4.59959699,3.80266818,2.31548607,1.02910492,0.24472617,0,0.20080096,0.65260312,1.08558019,1.31148127,1.26128103,1.02910492,0.77810372,0.74672857,1.16088055,2.13978523,3.66461752,5.54085149,7.0280336,2,3,4,5,-0.3651,164,0.357959891
5910,27,163,1,2,[H]c1c(-c2sc([H])c3sc(C(=O)C([H])([H])[H])c(F)c23)sc2c1c(=O)n(C([H])([H])[H])c(=O)c1nc([H])sc12,3.4512665,0.805861774,0.1882509,0.09412545,0,0.07530036,0.3765018,0.88477923,1.53738235,2.26528583,2.95553913,3.44499147,3.4512665,2.94298907,2.18998547,1.43698187,0.89105426,0.65887815,0.74045354,0.99772977,1.12323037,0,1,2,3,-0.298,7191,0.80737841
6029,134,28,10,11,[H]c1c([H])sc2c([H])c3c4c([H])c5sc(-c6nc7c(=O)n(C([H])([H])[H])c(=O)c8nc([H])sc8c7s6)c([H])c5c([H])c4n(C([H])([H])[H])c3c([H])c12,6.80840755,0.941911699,0.80320384,1.28010612,0.97262965,1.5687575,2.40333649,3.4512665,4.60587202,5.7102773,6.5260312,6.80840755,6.43190575,5.5220264,4.35487082,3.15006506,2.05820984,1.16088055,0.50827743,0.11922557,0,27,10,11,12,-0.0602,7391,0.941752039
254,1,28,5,6,[H]c1nc([H])c([H])c([H])c1-c1nc2c(=O)n(C([H])([H])[H])c(=O)c3nc([H])sc3c2s1,5.76047754,0.925961181,0.76555366,0.79692881,0.97890468,1.3805066,2.03310972,2.89906386,3.88424357,4.83804813,5.53457646,5.76047754,5.41535089,4.59332196,3.54539195,2.47863685,1.54365738,0.83457899,0.35767671,0.10040048,0,10,11,12,13,-0.0427,293,0.925835211
12670,79,108,2,3,[H]c1c([H])c(-c2nc3sc([H])nc3s2)c2nn(C([H])([H])[H])nc2c1[H],6.87743288,0.958829658,3.68971764,3.6395174,3.58931716,3.67716758,3.99719411,4.55567178,5.29612532,6.08050407,6.67663192,6.87743288,6.55113132,5.79812772,4.7690228,3.62069231,2.49118691,1.48090708,0.68397827,0.17570084,0,11,2,3,4,-0.0144,16004,0.958767097
17385,163,163,6,7,[H]C([H])([H])C(=O)c1sc2c(-c3sc([H])c4c(F)c(C(=O)C([H])([H])[H])sc34)sc([H])c2c1F,4.04111932,0.750383761,0,0,0.03765018,0.16942581,0.42042701,0.77182869,1.1922557,1.61268271,1.95153433,2.09586002,1.97035942,1.60013265,1.14833049,0.80947887,0.75927863,1.09813025,1.86995894,3.01828943,4.04111932,5,6,7,8,-0.0115,24390,0.750441766
4867,22,54,14,15,[H]c1nc([H])c([H])c2c1/C(=C1\C(=O)N(C([H])([H])[H])c3c([H])c(-c4sc5c(-c6sc(C([H])([H])[H])c([H])c6[H])c6c([H])c([H])sc6c(-c6sc(C([H])([H])[H])c([H])c6[H])c5c4[H])nc([H])c31)C(=O)N2C([H])([H])[H],7.92536289,0.955695988,0.72162845,0.84712905,1.23618091,1.93270924,2.94298907,4.2042701,5.57850167,6.83350767,7.69946181,7.92536289,7.44846061,6.43818078,5.12042448,3.73991788,2.45981176,1.39933169,0.627503,0.16942581,0,13,14,15,16,-0.0109,5958,0.955671394
4972,22,152,14,15,[H]c1nc([H])c([H])c2c1/C(=C1\C(=O)N(C([H])([H])[H])c3c([H])c(-c4nc(C([H])([H])[H])c([H])s4)nc([H])c31)C(=O)N2C([H])([H])[H],10.69892615,0.973065365,0,0.2510012,0.96635462,2.11468511,3.60814225,5.3337755,7.12215905,8.74739182,9.98984776,10.66127597,10.69892615,10.20319878,9.45019518,8.67836649,8.04458846,7.63671151,7.44846061,7.42336049,7.44218558,13,14,15,16,-0.0103,6061,0.973101301
9511,50,108,3,4,[H]c1c([H])[se]c(-c2nc3sc([H])nc3s2)c1C([H])([H])[H],5.45300107,0.936482781,0,0.21335102,0.78437875,1.5687575,2.41588655,3.26929063,4.09131956,4.82549807,5.34632556,5.45300107,5.03257406,4.21682016,3.25046554,2.35313625,1.65033289,1.17970564,0.95380456,0.90360432,0.90987935,2,3,4,5,-0.01,11685,0.936488041
11769,116,70,20,21,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1-n1c2c([H])c([H])sc2c2sc(-c3c4c([H])c5sc(C([H])([H])[H])c([H])c5c([H])c4c([H])c4c([H])c5sc(C([H])([H])[H])c([H])c5c([H])c34)c([H])c21,12.77596108,0.083434651,12.09198281,12.77596108,8.86661739,5.8985282,3.53911692,1.87623397,0.85967911,0.30747647,0.07530036,0,0,0.15060072,0.61495294,1.59385762,3.23791548,5.57222664,8.39599014,10.61735076,11.66528077,19,20,21,22,-0.0098,14743,0.083424749
5913,27,164,1,2,[H]c1c(-c2sc([H])c3c2C(=O)c2c(C([H])([H])[H])sc(C([H])([H])[H])c2C3=O)sc2c1c(=O)n(C([H])([H])[H])c(=O)c1nc([H])sc12,3.85914345,0.91038469,0,0.01882509,0.21335102,0.72162845,1.4432569,2.05820984,2.52256206,2.94298907,3.33204093,3.66461752,3.85914345,3.73991788,3.28184069,2.76728823,2.43471164,2.37196134,2.52256206,2.72963805,2.79866338,0,1,2,3,-0.0097,7194,0.910443637
13672,109,89,4,5,[H]c1nc([H])c([H])c(-c2c(F)c(F)c([H])c3nsnc23)n1,3.43871644,0.614957786,3.43871644,2.96181416,2.08330996,1.36168151,1.0040048,1.04793001,1.37423157,1.79465858,2.12723517,2.24018571,2.03310972,1.52483229,0.87222917,0.30747647,0,0.04392521,0.41415198,0.89732929,1.13578043,3,4,5,6,-0.0094,17446,0.614866898
15803,117,125,20,21,[H]c1c([H])sc2c1[Ge](C([H])([H])[H])(C([H])([H])[H])c1c([H])c3c(c([H])c1-2)[Ge](C([H])([H])[H])(C([H])([H])[H])c1c-3sc(N2C(=O)c3c([H])c([H])c4c5c([H])c([H])c6c7c(c([H])c([H])c(c8c([H])c([H])c(c3c48)C2=O)c75)C(=O)N([H])C6=O)c1[H],2.05193481,0.197996614,2.05193481,1.88878403,1.58758259,1.29893121,1.03537995,0.75927863,0.49572737,0.2510012,0.0627503,0,0.06902533,0.2510012,0.49572737,0.78437875,1.09185522,1.3805066,1.68170804,1.93898427,2.05193481,19,20,21,22,-0.0094,0,0.197997934
15487,154,111,13,14,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])-c1nc3c(-c4nc5c([H])c6sc([H])nc6c([H])c5s4)sc([H])c3nc1-2,9.12389362,0.970753183,6.45700587,6.40680563,6.3377803,6.40680563,6.70173204,7.23510959,7.93163792,8.64071631,9.12389362,9.11134356,8.50894068,7.46101067,6.1495294,4.71254753,3.27556566,1.96408439,0.90987935,0.23217611,0,12,13,14,15,-0.0092,20219,0.970719491
8639,44,70,9,10,[H]c1c([H])sc2c(OC([H])([H])[H])c3c([H])c(-c4c5c([H])c6sc(C([H])([H])[H])c([H])c6c([H])c5c([H])c5c([H])c6sc(C([H])([H])[H])c([H])c6c([H])c45)sc3c(OC([H])([H])[H])c12,15.02242182,0.094993037,15.02242182,10.9185522,7.49238582,4.78157286,2.77983829,1.43070684,0.62122797,0.21335102,0.03765018,0,0.03765018,0.19452593,0.57730276,1.33030636,2.6355126,4.6435222,7.46101067,11.12562819,14.26314319,8,9,10,11,-0.0091,10573,0.094991341
7833,54,39,5,6,[H]c1c(-c2c3sc(-c4c([H])c(F)c([H])c5nsnc45)c([H])c3c(-c3sc(C([H])([H])[H])c([H])c3[H])c3sc([H])c([H])c23)sc(C([H])([H])[H])c1[H],4.82549807,0.904021013,0,0.03765018,0.20707599,0.59612785,1.26128103,2.16488535,3.16889015,4.08504453,4.68117238,4.82549807,4.50547154,3.84031836,3.03711452,2.27783589,1.68798307,1.33030636,1.1922557,1.1922557,1.1922557,4,5,6,7,-0.0091,9527,0.90406037
12235,74,161,33,34,[H]c1c([H])c2c(c([H])c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c1c([H])c([H])c1c3c(c([H])c([H])c21)/C(=C1\C(=O)N(C([H])([H])[H])c2c([H])c(-c4c([H])c([H])c([H])n4[H])c([H])c([H])c21)C(=O)O3,6.09932916,0.86570874,0.18197587,0.06902533,0,0.20080096,0.76555366,1.68798307,2.89906386,4.23564525,5.46555113,6.09932916,5.59105173,4.44899627,3.18771524,2.06448487,1.21108079,0.71535342,0.57102773,0.70907839,0.85967911,32,33,34,35,-0.0091,15367,0.865744175
8887,56,46,13,14,[H]c1c([H])sc2c1c(OC([H])([H])[H])c(OC([H])([H])[H])c1c([H])c(-c3sc4c5sc([H])c([H])c5n(C([H])([H])[H])c4c3[H])sc12,3.79639315,0.847609524,0.01255006,0,0.02510012,0.20707599,0.60867791,1.23618091,2.02683469,2.84258859,3.50146674,3.79639315,3.60186722,3.03083949,2.33431116,1.70053313,1.26755606,1.09813025,1.17970564,1.39305666,1.52483229,12,13,14,15,-0.009,10901,0.847662417
12938,93,82,1,4,[H]C([H])=C(C#N)c1sc2c([H])c3c(c([H])c2c1[H])C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c2c(c([H])c1-3)C(C([H])([H])[H])(C([H])([H])[H])c1c-2c([H])c2sc([H])c([H])c2c1[H],5.44045101,0.940698587,0,0.11922557,0.48317731,1.10440528,1.9452593,2.93671404,3.93444381,4.77529783,5.30240035,5.44045101,5.16434969,4.58704693,3.87796854,3.21909039,2.74218811,2.48491188,2.42216158,2.47236182,2.510012,0,1,4,5,-0.009,16392,0.940741795
8873,45,163,7,8,[H]c1c([H])sc2c([H])c3c([H])c(-c4sc([H])c5c(F)c(C(=O)C([H])([H])[H])sc45)sc3c([H])c12,2.84886362,0.810176651,0.17570084,0.10667551,0.03137515,0.09412545,0.38277683,0.8785042,1.51228223,2.15233529,2.64806266,2.84886362,2.66061272,2.15233529,1.49345714,0.84712905,0.34512665,0.05647527,0,0.11295054,0.20707599,6,7,8,9,-0.0089,10845,0.810174348
5347,66,25,0,4,[H]C(=N/N=C(\[H])[H])c1c(F)c([H])c2c(c1F)N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c(F)c([H])c(F)c([H])c21,5.95500347,0.941656952,0.58357779,0.67770324,0.98517971,1.5060072,2.24018571,3.16261512,4.16661992,5.08904933,5.74165245,5.95500347,5.66635209,4.95099867,3.96581896,2.90533889,1.92015918,1.09813025,0.49572737,0.1255006,0,1,0,4,5,-0.0086,6555,0.941638982
11493,66,155,0,4,[H]C(=N/N=C(\[H])[H])c1c([H])c([H])c2sc3c(sc4c([H])c([H])c([H])c([H])c43)c2c1[H],8.3457899,0.963152359,0,0.1882509,0.74672857,1.65660792,2.86768871,4.28584549,5.74792748,7.06568378,7.99438822,8.3457899,8.01948834,7.07195881,5.74165245,4.29212052,2.93043901,1.79465858,0.95380456,0.4392521,0.26355126,1,0,4,5,-0.0086,14345,0.963158922
6012,119,28,6,7,[H]c1c([H])sc2c3sc(-c4nc5c(=O)n(C([H])([H])[H])c(=O)c6nc([H])sc6c5s4)c([H])c3c3nsnc3c12,7.18490935,0.951575746,0,0.13177563,0.5647527,1.26755606,2.22136062,3.35714105,4.5807719,5.76675257,6.72055713,7.18490935,7.03430863,6.36288042,5.40280083,4.37997094,3.44499147,2.69198787,2.17116038,1.86995894,1.7570084,5,6,7,8,-0.0086,7376,0.951612657
4434,19,97,20,21,[H]c1c([H])c2c(c(F)c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)N(C([H])([H])[H])c2c(F)c(-c3nc4sc([H])c([H])c4c([H])c3[H])c([H])c([H])c21,4.46782136,0.858996145,4.00346914,3.59559219,2.84258859,2.27156086,2.08330996,2.3217611,2.89906386,3.60814225,4.21054513,4.46782136,4.25447034,3.57049207,2.58531236,1.54993241,0.69652833,0.16942581,0,0.07530036,0.13177563,18,20,21,22,-0.0084,5408,0.858925085
13836,104,91,9,10,[H]c1c([H])sc2c3c4c(c5c([H])c(-c6c7c(c([H])c8nn(C([H])([H])[H])nc68)N=S=N7)sc5c5c4c(c12)C(=O)N(C([H])([H])[H])C5=O)C(=O)N(C([H])([H])[H])C3=O,6.13070431,0.950760424,0.44552713,0.57102773,0.93497947,1.52483229,2.33431116,3.31321584,4.33604573,5.25220011,5.8985282,6.13070431,5.89225317,5.23337502,4.31094561,3.27556566,2.25273577,1.34285642,0.62122797,0.15687575,0,8,9,10,11,-0.0083,17690,0.950749714
6402,64,31,14,15,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c([H])c4nsnc34)c([H])c2[H])c([H])c1[H],3.20654033,0.670243072,1.60013265,1.11695534,0.40787695,0,0.06902533,0.58985282,1.41188175,2.29038595,2.95553913,3.20654033,2.94298907,2.25273577,1.3805066,0.62122797,0.19452593,0.21335102,0.66515318,1.29893121,1.60013265,13,14,15,16,-0.0082,7883,0.6702579
15056,116,105,20,21,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1-n1c2c([H])c([H])sc2c2sc(-c3c([H])c4c5c(c([H])c([H])c6c7c([H])c([H])c8c9c(c([H])c([H])c(c3c56)c97)C(=O)N(C([H])([H])[H])C8=O)C(=O)N(C([H])([H])[H])C4=O)c([H])c21,8.72856673,0.242661362,5.15179963,6.6515318,8.00693828,8.72856673,8.49011559,7.94418798,0,0.77810372,1.6942581,1.92015918,1.10440528,0.45807719,0.18197587,0.41415198,1.24245594,2.62296254,4.36114585,5.97382856,6.93390815,19,20,21,22,-0.0082,19550,0.242637913
11982,120,72,31,32,[H]c1c2c(c([H])c3c1C(C([H])([H])[H])(C([H])([H])[H])c1c-3sc3c([H])c4c([H])c([H])sc4c([H])c13)C(C([H])([H])[H])(C([H])([H])[H])c1c-2sc2c([H])c3c([H])c(-c4sc5c6sc([H])c([H])c6c6c(C([H])([H])[H])sc(C([H])([H])[H])c6c5c4[H])sc3c([H])c12,4.09759459,0.869262894,0,0.01255006,0.10040048,0.34512665,0.80947887,1.49973217,2.33431116,3.16889015,3.8277683,4.09759459,3.87796854,3.28811572,2.5727623,1.90760912,1.43070684,1.21735582,1.22990588,1.37423157,1.46835702,30,31,32,33,-0.0082,15036,0.869307356
4759,21,102,14,15,[H]c1c([H])nc2c(c1[H])/C(=C1\C(=O)N(C([H])([H])[H])c3nc(C4=c5c([H])c6c(c([H])c5N(C([H])([H])[H])C4=O)=C([H])C(=O)N6C([H])([H])[H])c([H])c([H])c31)C(=O)N2C([H])([H])[H],9.14271871,0.958168116,0,0.13805066,0.59612785,1.42443181,2.64178763,4.19799507,5.94872844,7.61161139,8.79759206,9.14271871,8.70974164,7.85633756,6.90880803,6.12442928,5.68517718,5.70400227,6.22482976,7.15980923,8.2202893,13,14,15,16,-0.0081,5811,0.958205372
6437,31,97,2,3,[H]c1c([H])c(-c2sc3nc([H])c([H])c([H])c3c2[H])c2nsnc2c1[H],4.73137262,0.905058388,0,0.03765018,0.20707599,0.58985282,1.24245594,2.11468511,3.08731476,3.96581896,4.55567178,4.73137262,4.47409639,3.8905186,3.18144021,2.510012,2.0080096,1.73818331,1.70680816,1.80720864,1.87623397,1,2,3,4,-0.0081,7918,0.905103683
4384,49,19,11,12,[H]c1c([H])c2c(c([H])c1[H])[Ge](C([H])([H])[H])(C([H])([H])[H])c1c([H])c(-c3c([H])c([H])c4c(c3F)N(C([H])([H])[H])C(=O)/C4=C3/C(=O)N(C([H])([H])[H])c4c(F)c([H])c([H])c([H])c43)c([H])c([H])c1-2,2.72963805,0.602901075,2.3217611,1.7570084,0.77810372,0.13177563,0.01882509,0.40787695,1.11695534,1.90133409,2.51628703,2.72963805,2.46608679,1.8197587,1.01655486,0.32630156,0,0.16942581,0.85967911,1.85113385,2.4472617,10,11,12,13,-0.0081,5358,0.602899459
12315,75,143,14,15,[H]C1=C([H])C([H])=[N+]2C1=C(c1sc(C([H])([H])[H])c([H])c1[H])c1c([H])c(-c3sc4c(-c5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])c5c([H])c([H])sc5c(-c5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])c4c3[H])c([H])n1[B-]2(F)F,3.95954393,0.883191319,0,0.05020024,0.18197587,0.46435222,0.9412545,1.58130756,2.34058619,3.09986482,3.69599267,3.95954393,3.79011812,3.27556566,2.59158739,1.90760912,1.34285642,0.94752953,0.74672857,0.68397827,0.66515318,13,14,15,16,-0.0081,15487,0.883216941
5212,24,87,32,33,[H]c1c([H])c2c(c([H])c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c([H])c(-c3c([H])c(F)c([H])c(F)c3[H])c([H])c([H])c21,2.84886362,0.645938331,1.65033289,1.21735582,0.49572737,0.03137515,0,0.40787695,1.1295054,1.9452593,2.59786242,2.84886362,2.60413745,1.95153433,1.13578043,0.42042701,0.01255006,0.03765018,0.50827743,1.22990588,1.65033289,31,32,33,34,-0.0079,6381,0.645939346
9247,48,152,9,10,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c([H])c(-c3nc(C([H])([H])[H])c([H])s3)c([H])c1n2C([H])([H])[H],5.80440275,0.921795179,0.49572737,0.52710252,0.69652833,1.09185522,1.75073337,2.66061272,3.70854273,4.74392268,5.5220264,5.80440275,5.46555113,4.62469711,3.53911692,2.42843661,1.46835702,0.74672857,0.28865138,0.0627503,0,8,9,10,11,-0.0079,11339,0.921778741
11524,67,87,3,4,[H]c1c([H])oc(-c2c([H])c(F)c([H])c(F)c2[H])c1[H],5.97382856,0.934585607,0,0.08157539,0.35140168,0.87222917,1.65660792,2.66688775,3.79639315,4.87569831,5.67262712,5.97382856,5.67890215,4.90079843,3.84659339,2.72963805,1.71308319,0.90987935,0.37022677,0.08157539,0,2,3,4,5,-0.0079,14418,0.934586354
11994,72,131,6,7,[H]c1c([H])sc2c3sc(-c4c(C#N)c(OC([H])([H])[H])c([H])c(C#N)c4OC([H])([H])[H])c([H])c3c3c(C([H])([H])[H])sc(C([H])([H])[H])c3c12,5.91107826,0.672028322,5.1455246,5.84832796,5.91107826,5.40280083,4.85687322,4.51174657,4.33604573,4.16034489,3.90934369,3.55794201,3.03083949,2.29038595,1.39305666,0.57730276,0.06902533,0,0.41415198,1.22363085,1.96408439,5,6,7,8,-0.0079,15046,0.671912251
11137,133,63,1,2,[H]c1c(-c2c3c([H])c([H])c(C#CC([H])([H])[H])c([H])c3c([H])c3c([H])c([H])c(C#CC([H])([H])[H])c([H])c23)sc([H])c1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],18.46741329,0.102600958,13.9305666,18.46741329,6.98410839,4.41134609,2.52883709,1.28638115,0.55847767,0.1882509,0.03137515,0,0.01882509,0.13805066,0.47062725,1.16088055,2.36568631,4.24819531,6.92135809,10.42282483,14.58944475,0,1,2,3,-0.0079,13869,0.102597672
6894,116,33,20,21,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1-n1c2c([H])c([H])sc2c2sc(-c3sc4c(c3[H])C(C([H])([H])[H])(C([H])([H])[H])c3c-4sc([H])c3[H])c([H])c21,3.53284189,0.815677714,1.55620744,1.43698187,1.23618091,1.11695534,1.21108079,1.56248247,2.1335102,2.80493841,3.37596614,3.53284189,3.16261512,2.45353673,1.65660792,0.9412545,0.40160192,0.09412545,0,0.05020024,0.10667551,19,20,21,22,-0.0077,8492,0.815625
14495,146,97,6,7,[H]c1c([H])c(-c2c3sc(-c4nc5sc([H])c([H])c5c([H])c4[H])c([H])c3c(-c3c([H])c([H])c(SC([H])([H])[H])c([H])c3[H])c3sc([H])c([H])c23)c([H])c([H])c1SC([H])([H])[H],6.7142821,0.951582334,0,0.17570084,0.61495294,1.32403133,2.26528583,3.36969111,4.52429663,5.59105173,6.38170551,6.7142821,6.48838102,5.7730276,4.75647274,3.6395174,2.58531236,1.73190828,1.12323037,0.77182869,0.64632809,5,6,7,8,-0.0077,18625,0.951597657
11429,66,97,0,4,[H]C(=N/N=C(\[H])[H])c1sc2nc([H])c([H])c([H])c2c1[H],9.43137009,0.973878032,0,0.25727623,1.02282989,2.22136062,3.72109279,5.37770071,6.97783336,8.30813972,9.17409386,9.43137009,9.05486829,8.157539,6.94018318,5.63497694,4.41134609,3.3885162,2.62923757,2.17116038,2.01428463,1,0,4,5,-0.0076,14283,0.973901317
13846,114,91,2,3,[H]c1c([H])c(-c2c3c(c([H])c4nn(C([H])([H])[H])nc24)N=S=N3)c2nc(C([H])([H])[H])c(C([H])([H])[H])nc2c1[H],12.90773671,0.265408323,11.13190322,7.39826037,4.36742088,2.13978523,0.7530036,0.14432569,0.1255006,0.42670204,0.75927863,0.86595414,0.65260312,0.26355126,0,0.15687575,0.97890468,2.62923757,5.22709999,8.74111679,12.90773671,1,2,3,4,-0.0076,17700,0.265404558
8482,43,45,34,35,[H]c1c([H])c2c(c(F)c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c(F)c(-c3sc4c([H])c5c([H])c([H])sc5c([H])c4c3[H])c([H])c([H])c21,4.27957046,0.871597141,0.52710252,0.49572737,0.48945234,0.64005306,1.01027983,1.61268271,2.37823637,3.20654033,3.90934369,4.27957046,4.14779483,3.53911692,2.62296254,1.64405786,0.80947887,0.2510012,0.01255006,0,0.03765018,32,34,35,36,-0.0075,10376,0.87157732
8630,60,44,24,25,[H]c1c([H])c(C2(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3c(sc([H])c3[H])-c3c([H])c4c(c([H])c32)-c2sc(-c3sc5c(OC([H])([H])[H])c6c([H])c([H])sc6c(OC([H])([H])[H])c5c3[H])c([H])c2C4(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H],3.98464405,0.857588254,1.1922557,1.14205546,1.02282989,1.0040048,1.20480576,1.65660792,2.31548607,3.0747647,3.72109279,3.98464405,3.68971764,3.00573937,2.17116038,1.36795654,0.71535342,0.28237635,0.05647527,0,0.01255006,23,24,25,26,-0.0074,10564,0.85755194
